wage	exper	race	smsa_ind	region	education	wage/100
1092.12	28	nonblack	1	S	beyondCollege	10.9212
427.350006	11	nonblack	1	S	belowCollege	4.27350006
712.25	16	nonblack	1	S	belowCollege	7.1225
546.059998	32	nonblack	1	S	belowCollege	5.46059998
937.799988	36	nonblack	1	S	belowCollege	9.37799988
284.899994	8	black	1	S	belowCollege	2.84899994
304.839996	5	nonblack	0	S	belowCollege	3.04839996
324.890015	38	black	0	S	belowCollege	3.24890015
154.320007	7	black	0	S	belowCollege	1.54320007
261.160004	15	black	0	S	belowCollege	2.61160004
339.51001	24	black	1	S	belowCollege	3.3951001
952.830017	7	nonblack	1	S	beyondCollege	9.52830017
389.51001	7	nonblack	0	S	belowCollege	3.8951001
774.630005	11	nonblack	1	S	belowCollege	7.74630005
593.539978	13	nonblack	0	S	beyondCollege	5.93539978
1282.05005	28	nonblack	0	S	beyondCollege	12.8205005
284.899994	18	nonblack	0	S	belowCollege	2.84899994
498.579987	26	nonblack	0	S	belowCollege	4.98579987
593.539978	8	nonblack	0	S	beyondCollege	5.93539978
474.829987	17	nonblack	0	S	belowCollege	4.74829987
142.660004	8	black	0	S	belowCollege	1.42660004
451.089996	11	black	0	S	belowCollege	4.51089996
161.029999	9	black	0	S	belowCollege	1.61029999
237.419998	15	nonblack	0	S	belowCollege	2.37419998
403.609985	11	nonblack	0	S	belowCollege	4.03609985
664.77002	8	nonblack	0	S	belowCollege	6.6477002
403.609985	11	nonblack	0	S	belowCollege	4.03609985
403.609985	44	nonblack	0	S	belowCollege	4.03609985
197.529999	15	black	0	S	belowCollege	1.97529999
289.649994	27	nonblack	0	S	belowCollege	2.89649994
223.169998	4	nonblack	0	S	belowCollege	2.23169998
282.920013	9	nonblack	0	S	belowCollege	2.82920013
925.929993	29	nonblack	1	S	belowCollege	9.25929993
197.059998	7	nonblack	1	S	belowCollege	1.97059998
385.190002	37	nonblack	0	S	belowCollege	3.85190002
617.280029	44	nonblack	0	S	belowCollege	6.17280029
189.929993	23	black	0	S	belowCollege	1.89929993
295.350006	2	nonblack	0	S	belowCollege	2.95350006
498.579987	32	nonblack	0	S	belowCollege	4.98579987
617.280029	20	nonblack	0	S	belowCollege	6.17280029
474.829987	13	black	0	S	belowCollege	4.74829987
166.190002	30	black	0	S	belowCollege	1.66190002
191.360001	3	nonblack	1	S	belowCollege	1.91360001
1068.38001	37	nonblack	1	S	belowCollege	10.6838001
1210.82996	17	nonblack	0	S	beyondCollege	12.1082996
261.160004	25	black	0	S	belowCollege	2.61160004
593.539978	29	nonblack	0	S	belowCollege	5.93539978
938.27002	48	nonblack	1	S	belowCollege	9.3827002
474.829987	14	nonblack	1	S	belowCollege	4.74829987
534.190002	30	nonblack	0	S	belowCollege	5.34190002
498.579987	29	nonblack	1	S	belowCollege	4.98579987
828.51001	9	black	1	S	belowCollege	8.2851001
1012.97998	10	black	1	S	belowCollege	10.1297998
949.669983	38	nonblack	0	S	beyondCollege	9.49669983
335.100006	17	black	0	S	belowCollege	3.35100006
237.419998	3	black	0	S	belowCollege	2.37419998
398.049988	3	black	0	S	belowCollege	3.98049988
488.079987	29	nonblack	1	S	belowCollege	4.88079987
284.899994	15	nonblack	1	S	belowCollege	2.84899994
441.950012	12	nonblack	1	S	belowCollege	4.41950012
830.960022	40	nonblack	1	S	belowCollege	8.30960022
439.220001	26	nonblack	1	S	belowCollege	4.39220001
322.890015	10	black	0	S	belowCollege	3.22890015
293.209992	-2	nonblack	0	S	beyondCollege	2.93209992
411.779999	32	black	0	S	belowCollege	4.11779999
308.640015	3	black	0	S	belowCollege	3.08640015
353.75	12	nonblack	1	S	belowCollege	3.5375
546.059998	23	nonblack	1	S	belowCollege	5.46059998
902.179993	14	nonblack	0	S	belowCollege	9.02179993
403.609985	20	nonblack	0	S	belowCollege	4.03609985
305.339996	28	nonblack	0	S	belowCollege	3.05339996
439.220001	13	nonblack	0	S	beyondCollege	4.39220001
444.440002	17	nonblack	0	S	belowCollege	4.44440002
185.190002	4	nonblack	0	S	belowCollege	1.85190002
570.369995	39	nonblack	0	S	belowCollege	5.70369995
546.059998	15	nonblack	0	S	belowCollege	5.46059998
296.299988	5	nonblack	0	S	belowCollege	2.96299988
296.299988	5	nonblack	0	S	belowCollege	2.96299988
284.899994	44	nonblack	0	S	belowCollege	2.84899994
178.059998	39	black	0	S	belowCollege	1.78059998
474.829987	35	nonblack	0	S	belowCollege	4.74829987
415.480011	15	black	1	S	belowCollege	4.15480011
807.219971	21	nonblack	0	S	beyondCollege	8.07219971
671.890015	8	nonblack	1	S	belowCollege	6.71890015
823.359985	22	nonblack	1	S	belowCollege	8.23359985
522.320007	35	black	1	S	belowCollege	5.22320007
759.729981	22	nonblack	1	S	belowCollege	7.59729981
228.130005	2	nonblack	1	S	belowCollege	2.28130005
830.960022	30	nonblack	1	S	beyondCollege	8.30960022
569.799988	19	nonblack	1	S	belowCollege	5.69799988
71.2300034	23	nonblack	0	S	belowCollege	0.712300034
973.409973	32	nonblack	0	S	belowCollege	9.73409973
284.899994	21	nonblack	0	S	belowCollege	2.84899994
382.130005	21	black	1	S	belowCollege	3.82130005
664.77002	11	nonblack	0	S	belowCollege	6.6477002
308.640015	36	black	0	S	belowCollege	3.08640015
422.350006	34	nonblack	0	S	belowCollege	4.22350006
213.679993	5	nonblack	0	S	belowCollege	2.13679993
451.089996	16	nonblack	1	S	belowCollege	4.51089996
282.190002	3	nonblack	1	S	belowCollege	2.82190002
288.940002	47	nonblack	1	S	belowCollege	2.88940002
484.570007	24	nonblack	0	S	belowCollege	4.84570007
740.73999	28	nonblack	0	S	belowCollege	7.4073999
387.230011	30	nonblack	0	S	belowCollege	3.87230011
208.550003	2	nonblack	0	S	belowCollege	2.08550003
205.759995	42	black	1	S	belowCollege	2.05759995
830.960022	39	nonblack	1	S	belowCollege	8.30960022
261.160004	7	nonblack	1	S	belowCollege	2.61160004
875.690002	8	nonblack	1	S	belowCollege	8.75690002
410.730011	18	nonblack	1	S	belowCollege	4.10730011
451.089996	5	nonblack	0	S	beyondCollege	4.51089996
949.669983	31	nonblack	0	S	belowCollege	9.49669983
854.700012	23	nonblack	0	S	belowCollege	8.54700012
1020.89002	33	nonblack	0	S	belowCollege	10.2089002
469.140015	16	black	0	S	belowCollege	4.69140015
524.479981	18	nonblack	0	S	belowCollege	5.24479981
396.829987	24	black	0	S	belowCollege	3.96829987
578.700012	37	nonblack	0	S	belowCollege	5.78700012
237.419998	17	nonblack	1	S	belowCollege	2.37419998
679.01001	30	black	1	S	belowCollege	6.7901001
427.350006	10	black	1	S	belowCollege	4.27350006
246.910004	42	nonblack	1	S	belowCollege	2.46910004
529.099976	19	nonblack	1	S	belowCollege	5.29099976
518.52002	22	nonblack	1	S	belowCollege	5.1852002
569.799988	4	nonblack	1	S	beyondCollege	5.69799988
306.269989	10	nonblack	1	S	belowCollege	3.06269989
759.729981	15	nonblack	1	S	beyondCollege	7.59729981
759.729981	17	nonblack	1	S	belowCollege	7.59729981
2283.94995	30	nonblack	1	S	belowCollege	22.8394995
819.090027	13	nonblack	1	S	belowCollege	8.19090027
370.369995	22	nonblack	1	S	belowCollege	3.70369995
261.160004	6	nonblack	1	S	belowCollege	2.61160004
973.409973	8	nonblack	1	S	belowCollege	9.73409973
498.579987	8	nonblack	1	S	belowCollege	4.98579987
569.799988	22	nonblack	1	S	beyondCollege	5.69799988
746.479981	16	nonblack	1	S	beyondCollege	7.46479981
474.829987	40	nonblack	1	S	belowCollege	4.74829987
448.929993	11	nonblack	1	S	belowCollege	4.48929993
401.480011	9	nonblack	1	S	belowCollege	4.01480011
83.9700012	24	nonblack	1	S	belowCollege	0.839700012
823.049988	15	nonblack	1	S	belowCollege	8.23049988
807.219971	45	nonblack	1	S	belowCollege	8.07219971
333.329987	45	nonblack	1	S	belowCollege	3.33329987
617.280029	4	nonblack	1	S	beyondCollege	6.17280029
474.829987	9	nonblack	1	S	belowCollege	4.74829987
249	3	black	1	S	belowCollege	2.49
469.140015	12	nonblack	1	S	belowCollege	4.69140015
308.640015	15	black	1	S	belowCollege	3.08640015
474.829987	10	nonblack	1	S	belowCollege	4.74829987
92.5899963	11	nonblack	1	S	belowCollege	0.925899963
379.869995	18	nonblack	1	S	belowCollege	3.79869995
878.440002	21	nonblack	1	S	belowCollege	8.78440002
451.089996	13	nonblack	1	S	belowCollege	4.51089996
1195.30005	26	nonblack	1	S	beyondCollege	11.9530005
155.110001	18	nonblack	1	S	belowCollege	1.55110001
185.190002	38	nonblack	1	S	belowCollege	1.85190002
421.559998	9	nonblack	1	S	belowCollege	4.21559998
1851.84998	16	nonblack	1	S	beyondCollege	18.5184998
481.480011	15	nonblack	1	S	belowCollege	4.81480011
427.350006	32	nonblack	1	S	belowCollege	4.27350006
823.049988	18	nonblack	1	S	beyondCollege	8.23049988
194.929993	12	nonblack	1	S	belowCollege	1.94929993
664.77002	11	nonblack	1	S	beyondCollege	6.6477002
228.399994	37	black	1	S	belowCollege	2.28399994
282.529999	9	black	1	S	belowCollege	2.82529999
189.929993	14	black	1	S	belowCollege	1.89929993
613.169983	15	nonblack	1	S	belowCollege	6.13169983
403.609985	8	nonblack	1	S	belowCollege	4.03609985
345.679993	31	nonblack	1	S	belowCollege	3.45679993
379.869995	37	nonblack	1	S	belowCollege	3.79869995
292.309998	18	nonblack	1	S	belowCollege	2.92309998
664.77002	7	nonblack	1	S	belowCollege	6.6477002
740.73999	19	nonblack	1	S	belowCollege	7.4073999
462.959992	13	nonblack	1	S	belowCollege	4.62959992
284.899994	39	nonblack	1	S	belowCollege	2.84899994
360.079987	11	nonblack	1	S	belowCollege	3.60079987
591.169983	4	nonblack	1	S	beyondCollege	5.91169983
178.059998	13	nonblack	1	S	belowCollege	1.78059998
308.640015	49	nonblack	1	S	belowCollege	3.08640015
1469.71997	22	nonblack	1	S	belowCollege	14.6971997
147.199997	1	nonblack	1	S	belowCollege	1.47199997
479.579987	14	nonblack	1	S	beyondCollege	4.79579987
830.960022	38	nonblack	1	S	belowCollege	8.30960022
474.829987	16	nonblack	1	S	belowCollege	4.74829987
1353.28003	10	nonblack	1	S	beyondCollege	13.5328003
498.579987	4	nonblack	1	S	beyondCollege	4.98579987
771.599976	5	nonblack	1	S	beyondCollege	7.71599976
344.25	6	nonblack	1	S	belowCollege	3.4425
237.419998	26	nonblack	1	S	belowCollege	2.37419998
569.799988	39	nonblack	1	S	belowCollege	5.69799988
176.369995	34	nonblack	1	S	belowCollege	1.76369995
279.01001	16	nonblack	1	S	belowCollege	2.7901001
415.480011	8	nonblack	1	S	beyondCollege	4.15480011
237.419998	32	black	1	S	belowCollege	2.37419998
299.290009	19	nonblack	1	S	belowCollege	2.99290009
183.050003	40	nonblack	1	S	belowCollege	1.83050003
759.729981	19	nonblack	1	S	belowCollege	7.59729981
878.440002	23	nonblack	1	S	beyondCollege	8.78440002
493.829987	29	nonblack	1	S	belowCollege	4.93829987
2374.1499	11	nonblack	1	S	beyondCollege	23.741499
569.799988	42	nonblack	1	S	belowCollege	5.69799988
231.479996	5	nonblack	1	S	belowCollege	2.31479996
142.449997	41	nonblack	1	S	belowCollege	1.42449997
593.539978	51	nonblack	1	S	belowCollege	5.93539978
474.829987	14	nonblack	1	S	belowCollege	4.74829987
664.77002	37	nonblack	1	S	belowCollege	6.6477002
854.700012	45	nonblack	1	S	belowCollege	8.54700012
205.759995	2	nonblack	1	S	belowCollege	2.05759995
342.940002	14	nonblack	1	S	belowCollege	3.42940002
1139.59998	11	nonblack	1	S	beyondCollege	11.3959998
474.829987	10	nonblack	1	S	belowCollege	4.74829987
332.380005	28	nonblack	1	S	belowCollege	3.32380005
498.579987	12	nonblack	1	S	belowCollege	4.98579987
341.880005	55	nonblack	1	S	belowCollege	3.41880005
546.059998	18	nonblack	1	S	beyondCollege	5.46059998
379.869995	16	nonblack	1	S	belowCollege	3.79869995
1187.07996	36	nonblack	1	S	beyondCollege	11.8707996
284.899994	22	nonblack	1	S	belowCollege	2.84899994
344.25	12	nonblack	1	S	belowCollege	3.4425
356.130005	2	nonblack	1	S	belowCollege	3.56130005
162.139999	5	nonblack	1	S	belowCollege	1.62139999
1899.33997	14	nonblack	1	S	beyondCollege	18.9933997
237.419998	12	nonblack	1	S	beyondCollege	2.37419998
403.609985	27	nonblack	1	S	belowCollege	4.03609985
1069.95996	25	nonblack	1	S	belowCollege	10.6995996
246.910004	13	nonblack	1	S	belowCollege	2.46910004
593.539978	5	nonblack	1	S	beyondCollege	5.93539978
593.539978	12	nonblack	1	S	belowCollege	5.93539978
403.609985	44	nonblack	1	S	belowCollege	4.03609985
522.320007	34	nonblack	1	S	beyondCollege	5.22320007
1023.5	11	nonblack	1	S	beyondCollege	10.235
336.700012	11	nonblack	1	S	belowCollege	3.36700012
344.25	6	nonblack	1	S	belowCollege	3.4425
522.320007	29	nonblack	1	S	belowCollege	5.22320007
317.190002	42	nonblack	1	S	belowCollege	3.17190002
751.479981	13	nonblack	1	S	belowCollege	7.51479981
320.51001	11	nonblack	1	S	belowCollege	3.2051001
320.98999	29	nonblack	1	S	belowCollege	3.2098999
558.330017	20	nonblack	1	S	belowCollege	5.58330017
356.130005	27	nonblack	1	S	belowCollege	3.56130005
256.410004	42	nonblack	1	S	belowCollege	2.56410004
925.929993	41	nonblack	1	S	belowCollege	9.25929993
284.899994	21	nonblack	1	S	belowCollege	2.84899994
348.579987	37	nonblack	1	S	belowCollege	3.48579987
205.759995	14	nonblack	1	S	belowCollege	2.05759995
830.960022	19	nonblack	1	S	belowCollege	8.30960022
246.910004	9	nonblack	1	S	belowCollege	2.46910004
166.190002	41	nonblack	1	S	belowCollege	1.66190002
546.059998	16	nonblack	1	S	belowCollege	5.46059998
284.899994	5	nonblack	1	S	belowCollege	2.84899994
194.679993	12	nonblack	1	S	belowCollege	1.94679993
347.220001	10	nonblack	1	S	belowCollege	3.47220001
224.070007	15	nonblack	1	S	belowCollege	2.24070007
593.539978	22	nonblack	1	S	belowCollege	5.93539978
327.549988	7	nonblack	1	S	belowCollege	3.27549988
79.7699966	18	nonblack	1	S	belowCollege	0.797699966
221.320007	34	nonblack	1	S	belowCollege	2.21320007
254.039993	1	nonblack	1	S	belowCollege	2.54039993
379.869995	13	black	1	S	belowCollege	3.79869995
403.609985	24	nonblack	1	S	belowCollege	4.03609985
356.130005	38	nonblack	1	S	belowCollege	3.56130005
357.910004	24	nonblack	1	S	belowCollege	3.57910004
370.369995	4	nonblack	1	S	belowCollege	3.70369995
284.899994	7	nonblack	1	S	belowCollege	2.84899994
130.580002	41	nonblack	1	S	belowCollege	1.30580002
987.650024	45	nonblack	1	S	belowCollege	9.87650024
308.640015	47	black	1	S	belowCollege	3.08640015
222.220001	56	black	1	S	belowCollege	2.22220001
166.190002	28	black	1	S	belowCollege	1.66190002
172.839996	50	nonblack	1	S	belowCollege	1.72839996
593.539978	8	black	1	S	beyondCollege	5.93539978
631.530029	23	nonblack	1	S	belowCollege	6.31530029
389.359985	45	nonblack	1	S	beyondCollege	3.89359985
522.320007	10	nonblack	1	S	beyondCollege	5.22320007
854.700012	10	nonblack	1	S	beyondCollege	8.54700012
997.150024	20	black	1	S	beyondCollege	9.97150024
356.130005	21	black	1	S	belowCollege	3.56130005
123.459999	7	nonblack	1	S	belowCollege	1.23459999
617.280029	1	nonblack	1	S	belowCollege	6.17280029
308.640015	38	nonblack	1	S	belowCollege	3.08640015
536.559998	42	nonblack	1	S	belowCollege	5.36559998
245.490006	7	black	1	S	belowCollege	2.45490006
190.119995	5	black	1	S	belowCollege	1.90119995
197.529999	1	black	1	S	belowCollege	1.97529999
740.73999	38	nonblack	1	S	belowCollege	7.4073999
498.579987	36	nonblack	1	S	belowCollege	4.98579987
122.150002	1	black	1	S	belowCollege	1.22150002
840.719971	18	nonblack	1	S	beyondCollege	8.40719971
403.609985	28	black	1	S	belowCollege	4.03609985
356.130005	46	nonblack	1	S	belowCollege	3.56130005
237.419998	44	nonblack	1	S	belowCollege	2.37419998
830.960022	26	nonblack	1	S	belowCollege	8.30960022
246.910004	25	nonblack	1	S	belowCollege	2.46910004
273.029999	3	nonblack	1	S	belowCollege	2.73029999
246.910004	7	nonblack	1	S	belowCollege	2.46910004
165.429993	18	black	1	S	belowCollege	1.65429993
160.490006	21	black	1	S	belowCollege	1.60490006
237.419998	33	black	1	S	belowCollege	2.37419998
222.910004	18	black	1	S	belowCollege	2.22910004
194.679993	16	nonblack	1	S	beyondCollege	1.94679993
427.350006	7	nonblack	1	S	belowCollege	4.27350006
142.449997	26	nonblack	1	S	belowCollege	1.42449997
1139.59998	20	nonblack	1	S	beyondCollege	11.3959998
474.829987	12	nonblack	1	S	belowCollege	4.74829987
192.309998	32	nonblack	1	S	belowCollege	1.92309998
261.160004	26	black	1	S	belowCollege	2.61160004
185.190002	4	black	1	S	belowCollege	1.85190002
1424.5	26	black	1	S	belowCollege	14.245
261.160004	26	black	1	S	belowCollege	2.61160004
228.399994	28	nonblack	1	S	belowCollege	2.28399994
246.910004	4	nonblack	1	S	belowCollege	2.46910004
522.320007	42	nonblack	1	S	belowCollege	5.22320007
296.769989	4	nonblack	1	S	belowCollege	2.96769989
142.449997	23	nonblack	1	S	belowCollege	1.42449997
854.700012	27	nonblack	1	S	belowCollege	8.54700012
379.869995	31	nonblack	1	S	belowCollege	3.79869995
189.929993	22	nonblack	1	S	belowCollege	1.89929993
246.910004	23	black	1	S	belowCollege	2.46910004
617.280029	44	nonblack	1	S	belowCollege	6.17280029
308.640015	53	nonblack	1	S	belowCollege	3.08640015
391.73999	44	nonblack	1	S	belowCollege	3.9173999
395.059998	40	nonblack	1	S	belowCollege	3.95059998
474.829987	30	nonblack	1	S	belowCollege	4.74829987
208.929993	32	nonblack	1	S	belowCollege	2.08929993
403.609985	23	nonblack	1	S	belowCollege	4.03609985
830.960022	17	nonblack	1	S	belowCollege	8.30960022
1780.63001	39	nonblack	1	S	belowCollege	17.8063001
854.700012	28	nonblack	1	S	belowCollege	8.54700012
949.669983	30	nonblack	1	S	belowCollege	9.49669983
142.449997	8	nonblack	1	S	beyondCollege	1.42449997
384.619995	34	nonblack	1	S	belowCollege	3.84619995
356.130005	13	nonblack	1	S	belowCollege	3.56130005
845.679993	28	nonblack	1	S	belowCollege	8.45679993
368	18	nonblack	1	S	belowCollege	3.68
370.369995	63	nonblack	1	S	belowCollege	3.70369995
177.440002	14	black	1	S	belowCollege	1.77440002
377.970001	6	nonblack	1	S	belowCollege	3.77970001
201.330002	20	nonblack	1	S	belowCollege	2.01330002
759.729981	14	nonblack	1	S	belowCollege	7.59729981
543.210022	12	black	1	S	belowCollege	5.43210022
543.210022	11	black	1	S	belowCollege	5.43210022
592.590027	7	black	1	S	belowCollege	5.92590027
543.210022	6	black	1	S	belowCollege	5.43210022
458.209992	32	nonblack	1	S	belowCollege	4.58209992
736.659973	8	nonblack	1	S	belowCollege	7.36659973
308.640015	4	nonblack	1	S	belowCollege	3.08640015
308.640015	46	black	1	S	belowCollege	3.08640015
279.200012	23	nonblack	1	S	belowCollege	2.79200012
1590.68994	28	nonblack	1	S	beyondCollege	15.9068994
1329.53003	19	nonblack	1	S	beyondCollege	13.2953003
166.190002	20	nonblack	1	S	belowCollege	1.66190002
462.959992	5	nonblack	1	S	beyondCollege	4.62959992
284.899994	20	black	1	S	belowCollege	2.84899994
237.419998	39	nonblack	1	S	belowCollege	2.37419998
261.440002	14	nonblack	1	S	belowCollege	2.61440002
296.769989	40	nonblack	1	S	belowCollege	2.96769989
296.299988	10	nonblack	1	S	belowCollege	2.96299988
189.929993	30	nonblack	1	S	belowCollege	1.89929993
112.349999	6	nonblack	1	S	belowCollege	1.12349999
735.98999	19	nonblack	1	S	belowCollege	7.3598999
2374.1499	18	nonblack	1	S	beyondCollege	23.741499
307.690002	6	nonblack	1	S	belowCollege	3.07690002
1127.72998	11	nonblack	1	S	beyondCollege	11.2772998
2374.1499	21	nonblack	1	S	beyondCollege	23.741499
949.669983	34	nonblack	1	S	belowCollege	9.49669983
524.690002	29	nonblack	1	S	belowCollege	5.24690002
697.799988	56	nonblack	1	S	belowCollege	6.97799988
522.320007	53	nonblack	1	S	belowCollege	5.22320007
1068.38001	15	nonblack	1	S	beyondCollege	10.6838001
1555.07996	3	nonblack	1	S	beyondCollege	15.5507996
415.480011	29	nonblack	1	S	beyondCollege	4.15480011
712.25	25	nonblack	1	S	beyondCollege	7.1225
334.359985	18	nonblack	1	S	belowCollege	3.34359985
166.190002	7	nonblack	1	S	belowCollege	1.66190002
379.869995	3	black	1	S	beyondCollege	3.79869995
296.769989	34	nonblack	1	S	belowCollege	2.96769989
245.009995	16	nonblack	1	S	belowCollege	2.45009995
225.550003	5	black	1	S	belowCollege	2.25550003
474.829987	31	nonblack	1	S	belowCollege	4.74829987
1783.26001	15	nonblack	1	S	belowCollege	17.8326001
368	39	nonblack	1	S	belowCollege	3.68
493.829987	8	nonblack	1	S	belowCollege	4.93829987
359.790009	47	nonblack	1	S	belowCollege	3.59790009
1163.33997	29	nonblack	1	S	belowCollege	11.6333997
569.799988	6	nonblack	1	S	belowCollege	5.69799988
290.48999	39	nonblack	1	S	belowCollege	2.9048999
1305.79004	3	nonblack	1	S	beyondCollege	13.0579004
356.130005	8	nonblack	1	S	belowCollege	3.56130005
344.25	27	nonblack	1	S	belowCollege	3.4425
712.25	40	nonblack	1	S	belowCollege	7.1225
427.350006	17	nonblack	1	S	belowCollege	4.27350006
332.380005	14	black	1	S	belowCollege	3.32380005
617.280029	18	nonblack	1	S	belowCollege	6.17280029
119.050003	40	nonblack	1	S	belowCollege	1.19050003
296.769989	45	nonblack	1	S	belowCollege	2.96769989
289.429993	39	nonblack	1	S	belowCollege	2.89429993
498.579987	5	nonblack	1	S	belowCollege	4.98579987
996.820007	32	nonblack	1	S	belowCollege	9.96820007
427.350006	7	nonblack	1	S	belowCollege	4.27350006
796.789978	9	nonblack	1	S	belowCollege	7.96789978
327.160004	23	nonblack	1	S	belowCollege	3.27160004
569.799988	7	nonblack	1	S	beyondCollege	5.69799988
237.419998	0	nonblack	1	S	belowCollege	2.37419998
403.609985	22	nonblack	1	S	belowCollege	4.03609985
437.23999	2	nonblack	1	S	belowCollege	4.3723999
1003.09003	41	nonblack	1	S	belowCollege	10.0309003
345.679993	20	nonblack	1	S	belowCollege	3.45679993
830.960022	3	nonblack	1	S	beyondCollege	8.30960022
864.200012	25	nonblack	1	S	belowCollege	8.64200012
1780.63001	35	nonblack	1	S	belowCollege	17.8063001
534.190002	7	nonblack	1	S	belowCollege	5.34190002
1187.07996	44	nonblack	1	S	belowCollege	11.8707996
1006.5	27	nonblack	1	S	beyondCollege	10.065
395.059998	5	nonblack	1	S	belowCollege	3.95059998
132.949997	16	nonblack	1	S	belowCollege	1.32949997
379.869995	47	nonblack	1	S	belowCollege	3.79869995
155.270004	7	nonblack	1	S	belowCollege	1.55270004
123.459999	42	nonblack	1	S	belowCollege	1.23459999
1139.59998	14	nonblack	1	S	belowCollege	11.3959998
470.089996	15	nonblack	1	S	belowCollege	4.70089996
493.829987	20	nonblack	1	S	belowCollege	4.93829987
334.359985	12	nonblack	1	S	belowCollege	3.34359985
261.160004	10	nonblack	1	S	belowCollege	2.61160004
585.02002	11	nonblack	1	S	beyondCollege	5.8502002
406.170013	11	black	1	S	belowCollege	4.06170013
472.25	25	nonblack	1	S	belowCollege	4.7225
569.799988	42	nonblack	1	S	belowCollege	5.69799988
592.590027	14	nonblack	1	S	belowCollege	5.92590027
320.98999	33	nonblack	1	S	belowCollege	3.2098999
218.270004	3	nonblack	1	S	belowCollege	2.18270004
370.369995	7	nonblack	1	S	belowCollege	3.70369995
949.669983	18	black	1	S	beyondCollege	9.49669983
237.419998	3	black	1	S	belowCollege	2.37419998
141.089996	19	nonblack	1	S	belowCollege	1.41089996
356.130005	49	nonblack	1	S	belowCollege	3.56130005
997.150024	16	nonblack	1	S	belowCollege	9.97150024
830.960022	30	nonblack	1	S	belowCollege	8.30960022
824.070007	11	nonblack	1	S	belowCollege	8.24070007
524.690002	41	nonblack	1	S	belowCollege	5.24690002
237.419998	3	nonblack	1	S	belowCollege	2.37419998
308.640015	9	nonblack	1	S	belowCollege	3.08640015
316.049988	34	nonblack	1	S	belowCollege	3.16049988
664.77002	20	black	1	S	belowCollege	6.6477002
352.730011	36	nonblack	1	S	belowCollege	3.52730011
426.660004	33	nonblack	1	S	belowCollege	4.26660004
712.25	15	nonblack	1	S	belowCollege	7.1225
740.73999	25	nonblack	1	S	belowCollege	7.4073999
288.890015	1	nonblack	1	S	belowCollege	2.88890015
902.179993	31	nonblack	1	S	belowCollege	9.02179993
339.51001	7	nonblack	1	S	belowCollege	3.3951001
712.25	5	black	1	S	beyondCollege	7.1225
522.320007	11	nonblack	1	S	belowCollege	5.22320007
135.800003	5	nonblack	1	S	belowCollege	1.35800003
635.289978	24	nonblack	1	S	beyondCollege	6.35289978
673.599976	39	nonblack	1	S	belowCollege	6.73599976
257.200012	14	black	1	S	belowCollege	2.57200012
284.899994	9	nonblack	1	S	belowCollege	2.84899994
949.669983	14	nonblack	1	S	belowCollege	9.49669983
1187.07996	30	nonblack	1	S	belowCollege	11.8707996
277.779999	40	nonblack	1	S	belowCollege	2.77779999
308.640015	2	nonblack	1	S	belowCollege	3.08640015
617.280029	2	nonblack	1	S	belowCollege	6.17280029
356.130005	9	nonblack	1	S	belowCollege	3.56130005
705.469971	40	nonblack	1	S	belowCollege	7.05469971
1282.05005	28	nonblack	1	S	beyondCollege	12.8205005
712.25	11	nonblack	1	S	belowCollege	7.1225
474.829987	4	nonblack	1	S	belowCollege	4.74829987
616.549988	4	nonblack	1	S	beyondCollege	6.16549988
369.140015	10	nonblack	1	S	belowCollege	3.69140015
345.679993	11	nonblack	1	S	belowCollege	3.45679993
546.059998	7	nonblack	1	S	belowCollege	5.46059998
356.130005	44	nonblack	1	S	belowCollege	3.56130005
284.899994	24	black	1	S	belowCollege	2.84899994
356.130005	22	black	1	S	belowCollege	3.56130005
604.690002	24	nonblack	1	S	beyondCollege	6.04690002
237.419998	2	nonblack	1	S	belowCollege	2.37419998
593.539978	41	nonblack	1	S	belowCollege	5.93539978
237.419998	6	nonblack	1	S	belowCollege	2.37419998
960.219971	15	nonblack	1	S	beyondCollege	9.60219971
1694.5	25	nonblack	1	S	beyondCollege	16.945
474.829987	42	nonblack	1	S	belowCollege	4.74829987
213.679993	44	nonblack	1	S	belowCollege	2.13679993
652.900024	13	nonblack	1	S	belowCollege	6.52900024
234.570007	6	black	1	S	belowCollege	2.34570007
569.799988	12	nonblack	1	S	belowCollege	5.69799988
771.599976	15	black	1	S	beyondCollege	7.71599976
356.130005	31	black	1	S	belowCollege	3.56130005
664.77002	33	black	1	S	belowCollege	6.6477002
261.160004	2	black	1	S	belowCollege	2.61160004
830.960022	1	nonblack	1	S	beyondCollege	8.30960022
339.51001	7	nonblack	1	S	belowCollege	3.3951001
308.640015	15	nonblack	1	S	belowCollege	3.08640015
205.759995	1	nonblack	1	S	belowCollege	2.05759995
340.119995	34	nonblack	1	S	belowCollege	3.40119995
534.190002	5	black	1	S	belowCollege	5.34190002
949.669983	34	black	1	S	beyondCollege	9.49669983
344.25	30	black	1	S	belowCollege	3.4425
282.769989	37	black	1	S	belowCollege	2.82769989
284.899994	50	nonblack	1	S	belowCollege	2.84899994
949.669983	22	nonblack	1	S	belowCollege	9.49669983
356.130005	38	nonblack	1	S	belowCollege	3.56130005
261.160004	7	nonblack	1	S	belowCollege	2.61160004
593.539978	32	nonblack	1	S	belowCollege	5.93539978
783.479981	26	nonblack	1	S	belowCollege	7.83479981
172.270004	7	nonblack	1	S	belowCollege	1.72270004
577.109985	13	nonblack	1	S	belowCollege	5.77109985
